rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,family_role,blocking_number_str,soc_sec_id_str
rec-54641-dup-2,rec-73074-org,usa,m,52,"","",kai,sherman,vic,busby,6107,26,chippindall circuit,star court arcade,618 16392165,NoRole,9.0,8255434.0
rec-2564-dup-2,rec-51903-org,afg,f,23,20000807,"",isabella,jadoon,nsw,sandy flat,2145,13,lambert sfreet,"",612 66863655,NoRole,1.0,8512105.0
rec-67080-dup-1,rec-52005-org,usa,f,39,19840313,"",mik,horn,qld,oxford,2540,7,kent street,"",03 73457067,NoRole,2.0,7036647.0
rec-55977-dup-0,rec-51251-org,ind,n,27,"",ms,ella,gutala,"",tyagb,2285,35,copland drive,"",02 51768784,NoRole,0.0,5051881.0
rec-23766-dup-0,rec-73094-org,unk,m,29,19940115,"",sophif,sciacca,"",roleystone,4518,38,heriot place,toora,08 70900280,NoRole,1.0,3950979.0
rec-11822-dup-1,rec-56141-org,pak,f,32,19910511,ms,shawn,dummirasi,wd,waterford,2014,18,rusden street,"",04 35855809,NoRole,2.0,9913107.0
rec-65332-dup-1,rec-96704-org,unk,"",10,19041114,"",benjamin,stranger,qld,silver valley,"",453,tristania street,"",03 94900360,NoRole,1.0,2926023.0
rec-24964-dup-1,rec-49138-org,unk,g,36,"","",alia,abat,nsw,bostobrick,3029,12,kirkton street,grant patch,"",NoRole,9.0,6560892.0
rec-25176-dup-1,rec-68596-org,"","",8,19707006,mr,lynton,bordin,nsw,woolomin,4455,140,denovan circuit,"",2 74965191,NoRole,5.0,2225589.0
rec-46442-dup-1,rec-73353-org,"",f,26,19990414,"",kayla,weidenhofer,qld,great keppel island,5524,120,lindsay street,"",613 47374080,NoRole,7.0,8455195.0
rec-66177-dup-1,rec-33771-org,eng,f,"",19621019,"",helena,milligan,tas,strathgkdon,6330,17,hemmings crescent,"",617 54476755,NoRole,4.0,5188421.0
rec-43389-dup-1,rec-33769-org,unk,f,3,20200117,"",koula,strawbridge,nsw,condwr,2641,5,dominion cfmircuit,"",612 04180087,NoRole,0.0,7525880.0
rec-33290-dup-1,rec-67821-org,ara,f,25,19980425,"",heath,imthithal,nsw,carlingford,3072,7,miller street,"",612 33339671,NoRole,5.0,6576732.0
rec-73366-dup-2,rec-45024-org,usa,f,"",19360210,"",kiera,bryanr,nsw,combara,2171,62,john cleland crescent,"",2 05144109,NoRole,1.0,6118827.0
rec-75781-dup-1,rec-97320-org,usa,f,32,19910605,"",vittigia,burgess,nsw,bulga,2506,17,"","",02 58157253,NoRole,7.0,6518692.0
rec-185-dup-1,rec-69748-org,ser,f,30,19930628,ms,sopgds,kovacic,nsw,beaconsfield,4304,14,hagelthorn street,"",2 15939457,NoRole,0.0,2684354.0
rec-39968-dup-0,rec-17089-org,usa,f,"",19801128,"",niclas,matthews,qld,keilor east,2847,6,byrne street,"",03 07607203,NoRole,3.0,4769137.0
rec-23589-dup-1,rec-64151-org,unk,f,33,19900430,ms,jayde,aarcy,vic,waurn oonds,5272,5,tuart place,gemma,08 19389826,NoRole,1.0,2079366.0
rec-37477-dup-0,rec-19499-org,sri,f,28,19950203,ms,caleb,ratnayake,qld,yangan,6023,43,callabobna xctreet,"",613 17423079,NoRole,2.0,2837069.0
rec-40762-dup-0,rec-77986-org,unk,f,"","",ms,noah,scottjackson,qld,pinjarra,3356,83,glasgowimtreet,"",03 06254265,NoRole,3.0,6728967.0
rec-52780-dup-2,rec-37562-org,eng,f,31,"",ms,dean,bernardson,vic,rowsley,2261,"",vanzetti crescent,"",02 70587464,NoRole,1.0,1170981.0
rec-27847-dup-0,rec-15793-org,ina,f,36,"","",lachlan,lie,qld,yaamba,4003,105,fergus on lace,big oakey,03 27972726,NoRole,9.0,2405550.0
rec-30177-dup-0,rec-84413-org,swe,f,29,19941015,"",jonarhon,ekstom,nsw,mont albert,3018,34,gilbert street,esk creek,612 35520608,NoRole,4.0,7049002.0
rec-54875-dup-1,rec-5910-org,ina,f,12,20110505,ms,kaela,siregar,"",lake tabourie,3072,"",arden place,hamilton,612 18680535,NoRole,2.0,4054485.0
rec-44193-dup-2,rec-32322-org,usa,"","",19940320,"",aurora,mcgowan,nsw,alectown,2765,292,lindrum crescent,"",02 89758392,NoRole,1.0,7961970.0
rec-45500-dup-0,rec-34665-org,eng,f,24,19990301,"",william,mccallum,vudx,underbool,3184,129,harrison street,"",08 89148926,NoRole,9.0,8594346.0
rec-19051-dup-1,rec-27149-org,ina,f,"",19130427,"",samuel,sirehzsr,vic,meltonnsouth,2062,52,lange place,"","",NoRole,1.0,4373149.0
rec-17992-dup-0,rec-40151-org,"",g,24,19991201,ms,rachel,lock,sa,risdobrpark,2795,235,renny place,"","",NoRole,8.0,3142248.0
rec-2676-dup-1,rec-76181-org,unk,n,23,20000907,"",oliver,aqrc,wa,kirup,6167,46,harkness street,"",08 54595372,NoRole,0.0,7596462.0
rec-77469-dup-0,rec-58780-org,usa,f,30,19931028,"",alison,oneill,vic,shepparton east,3132,3,grampianb street,glen brae,8 45948467,NoRole,3.0,7751309.0
rec-63097-dup-0,rec-66284-org,"",f,34,19890621,"",jessica,whqtd,qld,keywnd,3131,52,city walk,hse 4,03 73211334,NoRole,7.0,8626789.0
rec-93441-dup-0,rec-12142-org,unk,"","",19860720,pfc,hana,stranger,nsw,telarah,2600,13,arkana ajufreet,"",2 11050390,NoRole,4.0,3562555.0
rec-13276-dup-0,rec-55926-org,"",m,21,"",ms,aidan,rollins,qld,cowley beach,3140,426,stanley stmeet,"",3 79234138,NoRole,7.0,6012130.0
rec-42993-dup-0,rec-39352-org,chi,f,30,19930819,"",kyle,puo,qld,doongul,2561,21,majura road,brentwood vlge,03 26466743,NoRole,9.0,8178229.0
rec-15568-dup-1,rec-25604-org,eng,"",22,20010413,mr,sarah,sanderson,vic,yarra junction,2300,56,pattinsonfckescent,"",08 52093639,NoRole,5.0,6464368.0
rec-97053-dup-0,rec-75325-org,eng,f,33,19901022,"",joabba,walmsley,nse,copmanvurst,4872,18,whalan place,"",2 21518962,NoRole,8.0,3932152.0
rec-77469-dup-2,rec-58780-org,usa,f,30,19931028,"",aliskn,oneill,vic,shepparton east,3132,3,glenbbrae,grampians street,8 45948467,NoRole,3.0,7751309.0
rec-62604-dup-1,rec-43083-org,ger,l,32,19910617,ms,rachel,ritter,nsw,glosisaia,6061,77,erldunda circuit,"",2 33262538,NoRole,7.0,4412358.0
rec-97053-dup-1,rec-75325-org,eng,"",33,19901022,"",joanna,walmsley,via,copmanhurst,4872,16,whalan place,"",2 21518962,NoRole,8.0,3932152.0
rec-43511-dup-1,rec-19218-org,ind,m,27,19961205,hon,aumee,nandy,vic,eildon,5013,138,blacker st reet,"",618 63015721,NoRole,2.0,7752189.0
rec-50398-dup-0,rec-13074-org,eng,f,27,19961011,"",layla,savege,vic,melville forest,3636,198,marika street,arena,08 35920254,NoRole,4.0,1870588.0
rec-94386-dup-0,rec-79731-org,pol,f,29,19940515,"",zack,dh,vic,woodend,2266,76,lavan place,bells ck,07 01600164,NoRole,2.0,7481317.0
rec-40447-dup-0,rec-52814-org,unk,m,34,19851111,"",zali,aarnouhdse,qld,rodds bay,2795,14,majuraa venue,rosetta village,03 44557427,NoRole,9.0,1273607.0
rec-80801-dup-1,rec-75174-org,wel,f,28,19950414,"",jaxin,bewan,nse,cabramatta west,2330,92,loureiro street,rockwood,2 38566721,NoRole,0.0,7098693.0
rec-22642-dup-0,rec-66372-org,usa,"",10,20131220,"",angelica,santos,vis,seddon west,5600,19,rundle ojlace,"",8 54971944,NoRole,3.0,4440612.0
rec-42144-dup-0,rec-39317-org,unk,f,36,19870614,"",nicholas,scollard,sa,welland,4113,34,"","",07 53311146,NoRole,7.0,5192124.0
rec-21117-dup-1,rec-31868-org,afg,f,30,19930321,"",paige,isupzai,nsw,tilp,2659,111,garratt street,"",2 70585234,NoRole,9.0,1388127.0
rec-82783-dup-0,rec-30584-org,usa,f,22,"",mr,georgia,barry,nsw,araluehn,6018,28,noongalecourt,"",2 84635973,NoRole,9.0,7862244.0
rec-99198-dup-1,rec-65573-org,fre,f,29,19940504,ms,lachlan,sverin,nsw,mullionjcreek,6020,185,mackenzie dtreet,salimgal,612 93758428,NoRole,2.0,4330805.0
rec-37361-dup-0,rec-67753-org,usa,f,"",19600508,"",hayden,mckenzie,tas,derwent park,2099,29,magrath fvescent,"",07 63844201,NoRole,9.0,2224376.0
rec-49926-dup-0,rec-42390-org,rus,"",33,19901029,mr,eva,colqjboun,wa,yandanooka,2205,28,endeavour street,weemilah,07 95391535,NoRole,7.0,4833894.0
rec-51935-dup-1,rec-95964-org,chi,m,"",19130108,"",david,guang,qldg,hazledexn,2085,9,jacka crescent,allura waters,3 85767664,NoRole,0.0,2029266.0
rec-56648-dup-1,rec-79718-org,unk,"",14,20090603,"",alec,ryan,nsw,murringo,2262,3,crossley close,"",2 63098055,NoRole,4.0,4981204.0
rec-68954-dup-2,rec-12379-org,ara,"",19,"",ms,rachel,wafiza,jlc,keperra,5221,68,burges place,fraser lodge,613 52956656,Org-son,5.0,4711122.0
rec-28822-dup-0,rec-10908-org,ger,f,9,20140429,"",riley,wernerus,"",warnbro,4558,"","","",08 94642215,NoRole,7.0,1032083.0
rec-25176-dup-0,rec-68596-org,"","",8,20151102,mr,lynyon,bordin,nsw,woolomin,4455,145,denovan circuit,"",2 74961591,NoRole,5.0,6345734.0
rec-74351-dup-0,rec-9131-org,usa,f,35,19880629,"",josh,jusrez,nsw,kentucky,4350,50,sexton street,"",2 48332457,NoRole,1.0,7490026.0
rec-90592-dup-1,rec-87766-org,ser,f,32,19910702,"",isabella,seles,nxs,merewether,3199,725,anukana,schofield place,02 47598020,NoRole,1.0,8048743.0
rec-76122-dup-2,rec-78848-org,ger,f,29,19941125,ms,rht y,bolm,"",greensborough,4730,9,mariax place,"",02 47322231,NoRole,6.0,7003055.0
rec-33582-dup-0,rec-17739-org,pak,f,"",19961115,ms,kiara,kazmi,"",bayswater north,3355,38,mcclellandavenue,"",03 65852252,NoRole,5.0,1147273.0
rec-11227-dup-2,rec-85411-org,eng,f,21,20021204,"",jess,winfield,"",londonderry,2015,268,sharwood crescent,ainslie house,02 67289127,NoRole,6.0,8389735.0
rec-2549-dup-0,rec-72592-org,wel,m,8,20150828,"",gwilt,thomas,nsw,cobbitty,3954,15,yanda street,"",02 21840392,NoRole,8.0,1693892.0
rec-28978-dup-2,rec-74716-org,eng,"",29,19940719,"",hayley,dennell,bk,ardmona,2214,17,rosella street,"",08 31436298,NoRole,7.0,1683411.0
rec-65829-dup-0,rec-63690-org,"",f,25,19981229,ms,annabelle,ryan,sw,norfolk island,2141,18,redfern street,derry lodge,2 32611026,NoRole,5.0,6067627.0
rec-94386-dup-2,rec-79731-org,pol,"",29,19940515,"",zack,dyk,vic,woodend,2257,3,lavan place,bells ck,08 47311293,NoRole,2.0,7481317.0
rec-65850-dup-1,rec-32867-org,eng,"",41,19821017,ms,madison,southers,vic,spearwood,3146,63,blamey crescent,"",08 71355221,NoRole,7.0,4903309.0
rec-79834-dup-0,rec-32515-org,unk,"",33,19900330,pfc,jai,streich,qld,bongaree,6107,17,pethebridwfbstreet,minnamurra house,03 04976502,NoRole,6.0,1755363.0
rec-79280-dup-0,rec-44524-org,ser,m,13,20101117,"",callum,brychta,qld,scotchy pocket,2283,98,mugga way,"",3 89478199,NoRole,5.0,5356132.0
rec-65829-dup-1,rec-63690-org,"",f,25,19981229,ms,annabelle,ryan,nsw,norfolk island,2141,16,redfern street,derry lodge,2 32661206,NoRole,5.0,2747196.0
rec-71405-dup-0,rec-25430-org,fre,"",30,19930427,"","",vullismy,nsw,2577,alfords point,9,franks place,windarah,612 28294979,NoRole,8.0,6993611.0
rec-73951-dup-1,rec-32896-org,usa,f,27,19960416,ms,ryan,herring,qld,scrub creek,2347,24,mayne sereet,"",08 91314335,NoRole,0.0,8615764.0
rec-68693-dup-2,rec-20739-org,eng,f,"",19100131,"",charlie,hope,nsw,rouse kill,3197,142,brain sstreet,"",2 97907999,NoRole,5.0,1146154.0
rec-68129-dup-1,rec-10682-org,usa,m,31,19920709,"",stephanie,hunt,sa,mount pleasant,2088,9,howitt street,"",7 71204546,NoRole,7.0,8552256.0
rec-93062-dup-1,rec-96681-org,unk,d,32,19911215,ms,nicholas,scolastique,"",taralga,3561,18,longmore crescent,hillside farm,04 57408267,NoRole,2.0,3686667.0
rec-24724-dup-0,rec-25903-org,eng,"","","",pfc,sophie,elliston,vic,yackadnoamdah,2030,19,mooreheadfplace,"",08 71264222,NoRole,6.0,8429550.0
rec-77052-dup-0,rec-45954-org,eng,"",37,19860310,"",reganne,banister,nsw,hillsdale,5083,120,ashburneetstreet,kittani,2 45776519,NoRole,7.0,4866244.0
rec-50031-dup-0,rec-4716-org,eng,f,41,19821109,mr,kpe,melville,nsw,nords wharf,2256,3,mclachlan crescent,"",2 53984553,NoRole,8.0,4706283.0
rec-9217-dup-0,rec-37559-org,chi,"",30,19930515,"",tegan,c,wa,yarawindah,3129,93,wilkins street,"",618 31969890,NoRole,8.0,9435308.0
rec-45293-dup-1,rec-60706-org,unk,f,35,19880405,"",robert,streckfuss,qld,western creek,3129,37,culgoa circuit,"",02 33985425,NoRole,3.0,2444233.0
rec-85119-dup-0,rec-73468-org,por,f,28,19902454,ms,will,paneira,qld,rolleston,3147,27,chandler street,"",3 76364436,NoRole,9.0,8970985.0
rec-72971-dup-0,rec-91347-org,usa,"",27,19961003,"",keely,hensley,act,kippax,4861,3,mcdermott street,"",612 34245634,NoRole,5.0,1413304.0
rec-6562-dup-0,rec-37073-org,eng,f,31,19920212,"",tara,mckeny,nlx,north rocks,2668,147,james smitoh circuit,"",02 60907765,NoRole,8.0,6777758.0
rec-14249-dup-0,rec-2411-org,vie,b,24,19990325,dr,macey,danh,nsw,marshdale,5244,7,edge ptuace,strathleven,02 61040807,NoRole,6.0,2371691.0
rec-2564-dup-1,rec-51903-org,afg,f,23,20000807,hon,isabeloa,jadoon,nsw,sandy flat,2145,13,lambert street,"",612 66862655,NoRole,1.0,8512215.0
rec-47452-dup-0,rec-71303-org,ser,r,33,19900914,"",angus,opacic,nt,anguuu,0810,4,dann close,lazy acres,03 00798615,NoRole,6.0,4139609.0
rec-38553-dup-1,rec-5069-org,ger,"",03,19840710,"",bodhi,angrenny,qld,paluma,3101,150,saggers retreat,"",3 85285571,NoRole,8.0,2904516.0
rec-40750-dup-1,rec-29427-org,eng,f,21,19960731,dr,nathan,rennoll,nsw,south nowra,6321,33,"",skye lodge,02 32741655,NoRole,7.0,5111995.0
rec-39561-dup-0,rec-94818-org,unk,d,26,19930267,"",alexandra,abbetmeyer,"",heathfield,3204,8,bardsley place,emu hill,04 80949885,NoRole,9.0,7381350.0
rec-99564-dup-1,rec-86500-org,"",f,30,19186027,"",campbell,block,nsw,bexley north,6111,72,box hillfzvenue,"",612 42788918,NoRole,2.0,7938700.0
rec-41285-dup-1,rec-94789-org,afr,"",14,"",pfc,caitlin,donkor,"",magill,3047,56,"",brentwood vlge,08 02672149,NoRole,5.0,4322630.0
rec-4518-dup-1,rec-86545-org,jew,"",30,19930507,"",emma,scazsxa,qld,welsby,3073,18,tyson street,bethel hostel,"",NoRole,4.0,8443122.0
rec-56087-dup-1,rec-26554-org,eng,"",32,19911103,"",rupu,witherspoon,qld,town common,4304,103,hyndes zescent,"",3 83120523,NoRole,1.0,8118198.0
rec-17240-dup-0,rec-97462-org,eng,f,"",19721115,"",jasper,badcock,"",monomeith,3160,34,dare place,"",08 82773061,NoRole,2.0,8991420.0
rec-40447-dup-1,rec-52814-org,unk,f,"",19851111,"",zali,aarnoidse,qld,rodds bay,2795,14,majura avenue,"",03 44557427,NoRole,9.0,1273607.0
rec-26655-dup-0,rec-97241-org,unk,f,24,19991015,mr,sam,aarnoudse,qld,the percy group,2449,129,maddison close,"",02 43168894,NoRole,0.0,7559288.0
rec-33810-dup-0,rec-80453-org,eng,f,7,20160516,dr,sylvce,becket,wa,mermaidw aters,3128,7,sturgeonstreet,"",07 88945982,NoRole,5.0,1058260.0
rec-3633-dup-0,rec-52541-org,eng,f,36,19870905,"",natalua,andrdwon,tas,taroona,3149,3,"","","",NoRole,0.0,2059434.0
rec-49034-dup-1,rec-77432-org,ina,"",12,20111229,pfc,imogen,susanoto,"",leichhdrt,2620,"","","",08 19364266,NoRole,3.0,3194220.0
rec-54145-dup-1,rec-97621-org,eng,"",29,19940728,"",alexandra,rutherford,qld,leyburn,0810,1,osburn srive,upper flat,03 13342931,NoRole,7.0,1459199.0
rec-77580-dup-2,rec-89153-org,usa,f,32,19910626,ms,apia,sloan,nsw,morwdll,3634,22,william wilkins crescent,"",02 48459823,NoRole,1.0,8891448.0
rec-2043-dup-0,rec-33127-org,ind,"",33,19900824,"",caitlin,mamtora,nsw,dumroe,4520,1676,springbett street,"",612 54301162,NoRole,3.0,7038591.0
rec-21897-dup-1,rec-82433-org,hun,m,36,19870912,"",jak,takacs,sa,huntfielpd heights,2753,273,wattle street,yarralong,617 85706247,NoRole,1.0,8923262.0
rec-81132-dup-1,rec-2759-org,ind,f,24,19990811,"",brontd,urimindi,qld,kilkivan,2143,4,mcintyrdtreet,belandra,03 54122726,NoRole,3.0,8080069.0
rec-19082-dup-0,rec-77327-org,usa,m,36,19870404,"",georgia,davidson,wa,bindi bindi,3186,49,fergusson gdrescent,harvies haven,"",NoRole,7.0,6575387.0
rec-42473-dup-0,rec-83485-org,eng,f,"",19320110,"",tennison,jessica,nsw,rosewood,2000,21,kirkcaldie circuit,illoura village,2 69015620,NoRole,1.0,9115840.0
rec-79073-dup-1,rec-54670-org,ser,m,34,19890302,mr,michael,mamula,nsw,clovelly,2213,349,harry hopman circuit,carawah rmb 2,2 65127435,NoRole,7.0,2118361.0
rec-84778-dup-0,rec-96782-org,cze,"",37,20010316,"",holly,marcek,nsw,harefield,3218,62,therry ylace,"",612 99558238,NoRole,9.0,2389956.0
rec-43671-dup-2,rec-99284-org,ind,"","",19911008,"",saara,neela,wa,boallia,2621,18,raycroft,ringrose crescent,618 02663158,NoRole,8.0,5593444.0
rec-17129-dup-0,rec-28018-org,usa,f,"","",mr,"","",naw,burleigh waters,2166,22,alexander mackie circuit,"","",NoRole,3.0,8011786.0
rec-49015-dup-0,rec-93327-org,usa,f,"",19260320,ms,olivef,york,nsw,east grdsford,3015,257,forlonge street,"",02 22095195,NoRole,8.0,7716265.0
rec-81079-dup-0,rec-78363-org,eng,f,8,20150129,"",tenielle,siknns,wa,neerabup,6022,14,casuarina street,"",07 06035867,NoRole,9.0,1813246.0
rec-85492-dup-1,rec-81244-org,chi,f,"",19981221,hon,katelyn,lao,nsw,panania,4220,204,horrocks dctreet,brentwood village,612 54463613,NoRole,9.0,5068343.0
rec-57363-dup-2,rec-98746-org,afr,"",21,20021127,mr,bethanie,jaffer,vic,parwan,5037,25,ainslielenue,"",618 58027671,NoRole,2.0,6815281.0
rec-23519-dup-0,rec-330-org,chi,d,30,19931021,mrs,darcy,qiu,nsw,woodine,2161,99,westhoven street,littlelforest,2 15931798,Org-wife,7.0,6923451.0
rec-43389-dup-2,rec-33769-org,unk,f,3,20020217,"",koula,strawbridge,nsw,conder,2641,5,dominion circuit,"",612 04180087,NoRole,0.0,7525880.0
rec-77013-dup-0,rec-15703-org,unk,f,"",19180710,"",emma,scofield,nsw,revesby hmghts,4105,42,conjola close,fronda,"",NoRole,1.0,1053492.0
rec-97411-dup-1,rec-31474-org,eng,f,32,19633091,"",kiarnee,hameldon,vic,ballan,3782,49,costello circuit,"",8 43978583,NoRole,0.0,5009298.0
rec-92244-dup-2,rec-79118-org,usa,"",35,19880626,"","","","",yarrawonga,0850,23,"","",08 14499843,NoRole,8.0,6541702.0
rec-88269-dup-0,rec-77597-org,eng,m,32,19910225,"",james,blackwood,nsw,woolgoolga,5159,24,watkin eet,"",02 77771667,NoRole,6.0,7830335.0
rec-96779-dup-0,rec-89026-org,chi,f,33,19900224,"",grscw,geng,nsw,mortdale,2280,39,mccabe crescent,"",612 71494277,NoRole,5.0,9011506.0
rec-48031-dup-2,rec-86267-org,hun,f,27,19960812,mr,briley,horansky,wa,newman,3935,47,crowdr fkrcuit,"",08 62244686,Org-Household,4.0,9663446.0
rec-24679-dup-1,rec-19442-org,sri,"","",19461225,"",alexander,kaluwkyzharana,n,kearsley,3977,16,morton street,"",2 87436588,NoRole,6.0,4060969.0
rec-71936-dup-2,rec-79090-org,usa,f,35,19880507,"",elle,emexon,nsw,rufus river,6015,158,caley crescent,narraburhra lodge,2 28428594,NoRole,0.0,6442825.0
rec-59711-dup-0,rec-32300-org,usa,m,"",10984946,ms,rosie,gutierrez,vic,redesdale,3018,100,mcburney crescent,brentwood vlge,618 99317398,NoRole,8.0,5688875.0
rec-73052-dup-0,rec-32990-org,usa,f,22,"",ms,hanna,wyatt,sa,elizabeth downs,3085,6,tenison-woodx circuit,ochiltree,"",NoRole,2.0,8981430.0
rec-81592-dup-0,rec-61040-org,unk,f,11,20120715,ms,neneh,scime,nsw,thornloe,4280,29,burbidge crescent,"",02 08398869,NoRole,0.0,7683714.0
rec-61492-dup-0,rec-9568-org,eng,f,30,19931282,"",ebony,roydon,nsw,mossu pint,2330,6,body plce,"",2 37913509,NoRole,1.0,7697806.0
rec-6541-dup-2,rec-86855-org,unk,f,22,20010505,mr,mathow,sciach,"",tingalpa,3032,23,sherbrookerstreet,watchorns hill,02 46173255,NoRole,9.0,3804358.0
rec-55227-dup-0,rec-71960-org,por,"",11,19790717,dr,lucas,arnos,vic,ebden,5152,6,petterd street,bindaree,03 00062095,NoRole,6.0,3272051.0
rec-9627-dup-2,rec-75721-org,ser,"",28,19950626,ms,giorio,priljaco,qld,kensington grove,2076,21,goldner circuit,yandar ms 582,3 15052341,NoRole,0.0,1998926.0
rec-94358-dup-0,rec-14764-org,eng,f,32,19910712,"",lillian,rutherfurd,vic,red cliffs,4720,165,kilgour place,"",08 91467934,NoRole,5.0,6539562.0
rec-52292-dup-1,rec-54540-org,ind,m,"",19980917,ms,nicholas,varad,nsw,darolbalgie,2256,83,muggdway,"",2 80008203,NoRole,9.0,9900807.0
rec-27847-dup-1,rec-15793-org,ina,f,29,19941022,"",lachlbsn,lie,qld,yapamfja,4030,105,ferguson place,big oakey,03 27972726,NoRole,9.0,2405550.0
rec-94411-dup-0,rec-57088-org,afg,f,31,"",dr,blnitz,ghilzai,nsw,turrella,4821,3,allambee street,"",612 70995630,NoRole,0.0,3767877.0
rec-86217-dup-1,rec-31234-org,eng,"",25,19980728,"",jay,pemberton,qkdj,rubyanna,3433,67,sellwood street,"",613 81072025,NoRole,5.0,4299658.0
rec-48866-dup-0,rec-43052-org,ger,f,33,19901009,"","",moser,nsw,sodwalls,6102,6,maruldasrreet,"",02 71942104,NoRole,9.0,9959186.0
rec-64648-dup-1,rec-96921-org,unk,m,"",19411125,"",william,scofield,wa,cossed ck,4575,37,dixon drive,"",08 02389732,NoRole,8.0,4371426.0
rec-42783-dup-2,rec-81012-org,fin,f,34,19890128,"",mayfe,lievonene,sa,whyalla stuart,2428,13,hindmarsh drive,kingswood park,07 70873672,NoRole,8.0,6521544.0
rec-94083-dup-1,rec-71937-org,usa,s,24,19990506,"",tarah,hobbs,vic,stony creek,2540,01,ewing street,"",618 73976095,NoRole,8.0,3414769.0
rec-65419-dup-1,rec-39517-org,ind,f,28,19950723,"",jack,dhanani,sd,crafers,2148,10,godfrey street,kendor,7 45004463,NoRole,0.0,6992077.0
rec-40629-dup-0,rec-7059-org,ind,f,21,20020830,"",barnabx,gopalakrishnan,nsw,petersham,2135,6,ashburner street,"",02 80008922,NoRole,8.0,4332156.0
rec-70758-dup-0,rec-62113-org,ind,"",21,20020192,"",taylor,bhaura,wa,dundas,2074,41,glasgosssfreet,"",08 24036125,NoRole,9.0,4357459.0
rec-42547-dup-3,rec-51457-org,eng,f,"",19776204,"",gemma,sempers,nsw,muttama,2093,3,canberra avenue,"",612 74130296,NoRole,7.0,4530336.0
rec-24636-dup-0,rec-82911-org,usa,"",26,"","",sascha,vincent,"",dianegla,3250,9,yapunyah street,tingara vlge,04 64744402,NoRole,8.0,4129431.0
rec-5075-dup-0,rec-86551-org,eng,f,"",19501021,"",kayden,vipond,nsw,murillumbah,3356,55,bushby place,"",07 19803957,NoRole,1.0,7431371.0
rec-28197-dup-0,rec-62171-org,eng,f,37,19861116,"",jettke,"",nsw,larras lee,6175,41,maclagan street,"",02 55455025,NoRole,7.0,8419541.0
rec-81210-dup-0,rec-4263-org,unk,f,01,20130429,"","",aani,sa,mile ks nd,4405,1,francis street,"",07 27208063,NoRole,0.0,5940803.0
rec-69068-dup-2,rec-5527-org,chi,"","",19410818,"",lut,chuan,qld,kamm,2216,16,arunta street,coaling,03 82303696,NoRole,7.0,2611004.0
rec-4121-dup-0,rec-25272-org,chi,"",11,20124105,"",louis,peng,vic,tynong,6156,12,morant circuit,"",08 54018967,Org-daughter,3.0,2346635.0
rec-66933-dup-2,rec-3938-org,eng,f,"",19501106,"",emam,ibbott,"",whitemark,2050,164,chevalier street,"",617 85429386,NoRole,1.0,9695373.0
rec-58871-dup-0,rec-35219-org,ser,f,"",19990224,"",silas,adamlolic,qld,pleystowe,3194,14,jardine street,"",3 74552051,NoRole,2.0,1643762.0
rec-71745-dup-0,rec-77561-org,usa,s,"",19921102,"",jennifer,lindsey,as,jericho,"",65,pethebridge street,"",617 63926644,NoRole,3.0,5522623.0
rec-39767-dup-0,rec-79735-org,chi,f,27,19960501,"",tahg,chuen,vic,bamawm,3175,235,"",kalang,8 15484185,NoRole,8.0,9395176.0
rec-93846-dup-0,rec-55660-org,eng,f,21,"","",finley,elmerson,nsw,caldwell,2084,7,hutt street,"",612 71065159,NoRole,7.0,6129671.0
rec-24992-dup-1,rec-57363-org,unk,f,29,19940122,mr,julia,sttwa,"",taylors beach,4301,445,fremantle drive,mater professional centre,03 17883154,NoRole,2.0,3606564.0
rec-10436-dup-1,rec-42253-org,ind,"",40,19830310,"",danny,ganesh,"",coombabah,0832,9,dowthwaite street,aptp c,"",NoRole,9.0,3971806.0
